"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:43:40,6906437","parent.exe","20288","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"23:43:40,6906671","parent.exe","20288","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ"
"23:43:40,6906909","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"23:43:40,6907155","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"23:43:40,6907392","parent.exe","20288","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","NAME NOT FOUND","Length: 0"
"23:43:40,6907606","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"23:43:40,6908086","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"23:43:40,6908335","parent.exe","20288","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","NAME NOT FOUND","Length: 0"
"23:43:40,6908549","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"23:43:40,6908833","parent.exe","20288","QueryBasicInformationFile","C:\Users\kseni\lab3OSWaL\lab3OS\build\bin\child2.exe","SUCCESS","CreationTime: 20.11.2025 23:18:21, LastAccessTime: 20.11.2025 23:39:09, LastWriteTime: 20.11.2025 23:23:37, ChangeTime: 20.11.2025 23:23:37, FileAttributes: A"
"23:43:40,6909682","parent.exe","20288","QueryBasicInformationFile","C:\Users\kseni\lab3OSWaL\lab3OS\build\bin\child2.exe","SUCCESS","CreationTime: 20.11.2025 23:18:21, LastAccessTime: 20.11.2025 23:39:09, LastWriteTime: 20.11.2025 23:23:37, ChangeTime: 20.11.2025 23:23:37, FileAttributes: A"
"23:43:40,6910009","parent.exe","20288","QuerySecurityFile","C:\Users\kseni\lab3OSWaL\lab3OS\build\bin\child2.exe","SUCCESS","Information: Owner"
"23:43:40,6910567","parent.exe","20288","QueryNameInformationFile","C:\Users\kseni\lab3OSWaL\lab3OS\build\bin\child2.exe","SUCCESS","Name: \Users\kseni\lab3OSWaL\lab3OS\build\bin\child2.exe"
"23:43:40,6911425","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"23:43:40,6911664","parent.exe","20288","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","NAME NOT FOUND","Length: 0"
"23:43:40,6911832","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"23:43:40,6913139","parent.exe","20288","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"23:43:40,6913852","parent.exe","20288","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 128 768, EndOfFile: 4 127 356, NumberOfLinks: 3, DeletePending: False, Directory: False"
"23:43:40,6914351","parent.exe","20288","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 128 768, EndOfFile: 4 127 356, NumberOfLinks: 3, DeletePending: False, Directory: False"
"23:43:40,6914626","parent.exe","20288","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE"
"23:43:40,6914883","parent.exe","20288","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 128 768, EndOfFile: 4 127 356, NumberOfLinks: 3, DeletePending: False, Directory: False"
"23:43:40,6915349","parent.exe","20288","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther"
"23:43:40,6916246","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"23:43:40,6916549","parent.exe","20288","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"23:43:40,6916806","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"23:43:40,6917051","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"23:43:40,6917314","parent.exe","20288","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"23:43:40,6917543","parent.exe","20288","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ"
"23:43:40,6917795","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"23:43:40,6918046","parent.exe","20288","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"23:43:40,6918331","parent.exe","20288","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","NAME NOT FOUND","Length: 0"
"23:43:40,6918592","parent.exe","20288","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
